start_time,src_ip,src_port,dst_ip,dst_port,ip_protocol,history,conn_state,tcp_flags,packet_nb,packet_nb_orig,packet_nb_resp,a_l3_payload_size_orig_total,a_l3_payload_size_resp_total,a_l3_payload_size_orig_min,a_l3_payload_size_orig_max,duration,label
1776890458.820209,172.16.0.5,54985,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2268,2678,44,1430,1.262424,malicious
1776890460.082014,172.16.0.5,54986,172.16.0.13,8444,6,ShDd,SF,SFPAEC,23,11,12,2587,2876,44,1430,3.707767,malicious
1776890463.790979,172.16.0.5,54987,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2228,2678,44,1430,2.920889,malicious
1776890466.712764,172.16.0.5,54988,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,25,13,12,2592,2876,44,1430,4.517162,malicious
1776890471.229712,172.16.0.5,54989,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2228,2678,44,1430,1.965559,malicious
1776890473.1948,172.16.0.5,54990,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2191,2678,44,1430,2.172773,malicious
1776890475.367329,172.16.0.5,54991,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2267,2678,44,1430,1.349952,malicious
1776890476.716949,172.16.0.5,54992,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,25,13,12,2666,3209,44,1430,3.091485,malicious
1776890479.807815,172.16.0.5,54993,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,28,14,14,3009,3324,44,1430,6.546554,malicious
1776890479.809584,172.16.0.5,54994,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2581,2695,44,1430,0.066502,malicious
1776890484.176058,172.16.0.5,54995,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2960,2695,44,1430,0.012759,malicious
1776890486.353798,172.16.0.5,54996,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,28,14,14,3027,3948,44,1430,5.860577,malicious
1776890488.548997,172.16.0.5,54997,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,22,13,9,3099,2695,44,1430,0.012007,malicious
1776890490.194917,172.16.0.5,54998,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,25,15,10,5530,2715,44,1430,0.011222,malicious
1776890492.214775,172.16.0.5,54999,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,28,14,14,3072,3822,44,1430,5.184474,malicious
1776890494.782704,172.16.0.5,55000,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2406,2695,44,1430,0.01195,malicious
1776890495.787469,172.16.0.5,55001,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2841,2695,44,1430,0.012032,malicious
1776890497.399717,172.16.0.5,55002,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2189,2678,44,1430,2.031853,malicious
